"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q2",15.60821,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q3",16.48853,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q4",8.434793,"B"
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q1",30.28872,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q2",9.905523,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q3",9.979603,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q4",19.09972,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q1",17.64647,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q2",18.76019,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q3",17.07104,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q4",17.03192,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q1",4.295368,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q2",17.15043,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q3",13.24657,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q4",20.78212,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q1",27.67086,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q2",14.77823,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q3",13.91676,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q4",17.97767,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q1",27.55686,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q2",23.50468,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q3",13.35515,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q4",13.91608,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q1",21.94444,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q2",18.7455,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q3",38.95323,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q4",24.70532,"B"
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q1",18.68353,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q2",14.82993,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q3",14.76281,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q4",26.77777,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q1",12.75895,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q2",19.4877,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q3",27.40416,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q4",19.2539,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q1",22.06182,
"LUX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q2",21.85933,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q1",13.89892,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q2",14.38383,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q3",18.38013,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q4",14.12232,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q1",15.73279,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q2",14.28422,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q3",23.60075,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q4",19.92941,"B"
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q1",23.05349,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q2",13.0056,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q3",14.28581,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q4",18.98946,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q1",13.96575,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q2",16.69615,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q3",12.48733,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q4",14.21209,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q1",13.77637,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q2",18.4241,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q3",15.6772,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q4",18.94054,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q1",20.80988,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q2",13.77183,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q3",18.23066,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q4",20.99441,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q1",19.30007,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q2",18.82313,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q3",14.3798,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q4",11.62214,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q1",18.3727,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q2",18.09803,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q3",36.26188,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q4",19.63543,"B"
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q1",18.88516,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q2",12.60297,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q3",16.66166,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q4",20.60287,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q1",17.28729,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q2",18.48028,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q3",22.47776,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q4",17.02568,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q1",15.64192,
"LUX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q2",16.70368,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q1",16.26441,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q2",8.550973,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q3",24.14278,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q4",18.29933,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q1",21.11295,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q2",12.43466,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q3",30.53081,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q4",31.30254,"B"
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q1",14.20527,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q2",16.74395,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q3",19.73058,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q4",18.8492,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q1",8.782975,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q2",14.60585,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q3",7.160265,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q4",10.90926,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q1",24.74488,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q2",19.91204,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q3",18.57097,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q4",16.7979,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q1",11.9919,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q2",12.57749,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q3",23.05219,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q4",24.48289,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q1",10.18055,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q2",12.56013,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q3",16.37156,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q4",8.293865,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q1",14.28612,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q2",17.23257,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q3",32.7984,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q4",11.77792,"B"
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q1",19.09394,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q2",10.1957,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q3",18.7973,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q4",13.48575,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q1",22.33013,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q2",17.5408,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q3",18.28671,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q4",14.2857,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q1",8.57628,
"LUX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q2",9.52741,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q1",6.11879,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q2",6.581312,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q3",6.155646,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q4",5.794508,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q1",6.18692,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q2",5.761049,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q3",6.579341,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q4",7.019682,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q1",6.841376,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q2",6.598887,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q3",6.528515,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q4",6.335662,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q1",6.729665,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q2",6.445986,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q3",7.057636,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q4",8.097714,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q1",8.684882,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q2",9.866693,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q3",9.866518,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q4",9.285764,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q1",8.938276,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q2",9.111367,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q3",9.42803,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q4",9.889393,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q1",9.314628,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q2",9.583582,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q3",9.347369,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q4",9.059507,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q1",9.205539,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q2",9.048518,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q3",8.730555,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q4",8.724344,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q1",8.954155,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q2",8.424552,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q3",8.935766,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q4",8.609359,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q1",8.6699,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q2",9.096838,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q3",8.867731,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q4",8.392171,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q1",8.126926,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q2",8.184137,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q3",7.458499,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q4",7.589482,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q1",7.828419,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q2",7.307019,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q3",6.634572,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q4",6.863578,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q1",6.209394,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q2",6.182193,
"MEX","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q3",6.410141,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q1",6.991159,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q2",7.161411,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q3",6.948073,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q4",6.538261,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q1",6.684782,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q2",6.658651,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q3",7.162921,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q4",7.628058,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q1",7.513486,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q2",7.127964,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q3",7.135026,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q4",7.048278,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q1",7.404872,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q2",7.355286,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q3",7.5887,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q4",8.479804,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q1",9.260677,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q2",10.30572,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q3",10.62833,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q4",10.06098,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q1",9.544511,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q2",9.591734,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q3",9.863029,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q4",10.0492,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q1",9.778442,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q2",10.03553,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q3",9.957038,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q4",9.638477,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q1",9.765347,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q2",9.464949,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q3",9.184993,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q4",9.410174,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q1",9.612172,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q2",9.294436,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q3",9.627738,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q4",9.404681,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q1",9.608735,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q2",9.613496,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q3",9.426322,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q4",9.239435,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q1",8.678237,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q2",8.981864,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q3",8.398619,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q4",8.413618,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q1",8.42163,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q2",7.936152,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q3",7.315621,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q4",7.28434,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q1",6.871916,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q2",6.799536,
"MEX","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q3",6.941075,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q1",8.499352,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q2",8.147788,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q3",8.289565,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q4",7.772283,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q1",7.513638,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q2",8.132046,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q3",8.11527,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q4",8.64236,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q1",8.609203,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q2",8.019173,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q3",8.148,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q4",8.225512,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q1",8.520273,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q2",8.892679,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q3",8.51203,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q4",9.157682,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q1",10.2725,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q2",11.10488,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q3",11.95438,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q4",11.45481,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q1",10.60375,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q2",10.46389,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q3",10.6356,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q4",10.34307,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q1",10.62507,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q2",10.8493,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q3",11.06117,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q4",10.65141,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q1",10.78829,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q2",10.20316,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q3",9.988877,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q4",10.62601,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q1",10.80153,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q2",10.79347,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q3",10.89525,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q4",10.83349,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q1",11.3209,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q2",10.57043,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q3",10.48785,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q4",10.85767,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q1",9.718689,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q2",10.46684,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q3",10.13918,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q4",9.907334,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q1",9.517885,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q2",9.091456,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q3",8.563418,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q4",8.059446,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q1",8.084064,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q2",7.954153,
"MEX","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q3",7.92834,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q1",5.238969,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q2",4.867309,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q3",5.467355,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q4",4.51743,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q1",4.092444,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q2",4.394436,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q3",4.102915,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q4",4.692838,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q1",4.588805,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q2",4.502458,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q3",5.825564,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q4",5.902794,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q1",5.483211,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q2",6.845364,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q3",6.197326,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q4",6.688507,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q1",7.448102,
"NLD","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q2",8.065686,
